NS,ND,NF,Entropy,LA,LD,LT,FIX,NDEV,AGE,REXP,EXP,condition,Loop,Lock,Function,Runtime,Cpu,Memory,IO,runeffect,cpueffect,memeffect,ioeffect
1,4,4,1.862556394,0.00204918,0.029612756,0.095931532,1,2,0.715724476,96,307,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.802353443,0.006830601,0.025816249,0.050520534,1,2,0.713694935,NA,NA,1,0,0,8,0,0,0,0,not,not,impmedium,not
1,2,2,0.802353443,0.006830601,0.025816249,0.050520534,1,2,0.713694935,NA,NA,1,0,0,8,0,0,1,0,not,not,reglarge,not
1,2,2,0.986040032,0.042349727,0.006833713,0.046113559,1,1,0.714637833,37,73,1,1,0,24,0,1,1,1,implarge,reglarge,regsmall,regsmall
1,2,2,0.986040032,0.042349727,0.006833713,0.046113559,0,1,0.714637833,37,73,1,1,0,24,0,0,0,0,not,not,not,not
1,2,2,0.255930044,0.025273224,0.041761579,0.167848247,0,2,0.707558296,6,25,5,9,3,50,0,0,0,0,not,not,not,not
1,2,2,0.255930044,0.025273224,0.041761579,0.167848247,1,2,0.707558296,6,25,5,9,3,50,0,0,0,0,not,not,not,not
1,2,2,0.255930044,0.025273224,0.041761579,0.167848247,1,2,0.709245971,6,25,5,9,3,50,0,1,1,0,implarge,reglarge,regsmall,not
1,2,2,0.255930044,0.025273224,0.041761579,0.167848247,1,2,0.709245971,6,25,5,9,3,50,0,0,0,0,not,not,impmedium,not
1,2,2,0.986040032,0.006830601,0.046317388,0.043175576,1,2,0.705111347,37,73,1,1,0,24,0,0,1,0,not,not,regsmall,not
1,2,2,0.986040032,0.006830601,0.046317388,0.043175576,0,2,0.705111347,37,73,1,1,0,24,0,0,0,0,not,implarge,impmedium,not
2,6,12,2.666126134,0.143442623,0.217919514,0.615124226,0,2,0.700728872,46,46,12,4,0,51,1,0,0,0,reglarge,impmedium,not,not
2,6,12,2.666126134,0.143442623,0.217919514,0.615124226,0,2,0.700728872,46,46,12,4,0,51,0,0,0,0,implarge,not,not,not
1,2,2,0.660962335,0.00136612,0.024297646,0.022929041,0,1,0.691735388,NA,NA,1,0,0,3,0,0,0,0,not,impmedium,not,not
1,2,2,0.660962335,0.00136612,0.024297646,0.022929041,1,1,0.691735388,NA,NA,1,0,0,3,0,0,1,0,not,not,regsmall,not
1,3,3,0.485685255,0.004098361,0.088078967,0.276106534,1,2,0.690345611,37,73,0,0,0,6,1,0,0,0,reglarge,implarge,not,not
1,3,3,0.485685255,0.004098361,0.088078967,0.276106534,1,2,0.690345611,37,73,0,0,0,6,1,0,0,0,reglarge,not,not,not
1,4,4,0.658236706,0.006830601,0.280182232,0.314619659,1,1,0.687121295,10,11,0,0,0,2,0,0,0,0,not,not,not,not
1,4,4,0.658236706,0.006830601,0.280182232,0.314619659,1,1,0.687121295,10,11,0,0,0,2,0,0,0,0,implarge,impmedium,not,not
1,4,4,0.658236706,0.006830601,0.280182232,0.314619659,1,1,0.687121295,10,11,1,2,2,16,1,0,0,0,reglarge,not,not,not
1,4,4,0.658236706,0.006830601,0.280182232,0.314619659,1,1,0.687121295,10,11,1,2,2,16,0,0,0,0,not,not,not,not
1,2,2,0.09565038,0.039617486,0.140470767,0.098294692,1,2,0.687271498,24,24,0,0,0,3,0,0,0,0,not,not,not,not
1,2,2,0.09565038,0.039617486,0.140470767,0.098294692,1,2,0.687271498,24,24,0,0,0,3,0,1,1,1,implarge,reglarge,reglarge,reglarge
1,4,6,2.227119424,0.009562842,0.151100987,0.314875136,1,2,0.685069759,NA,NA,5,0,0,9,1,0,1,0,reglarge,not,regsmall,not
1,4,6,2.227119424,0.009562842,0.151100987,0.314875136,0,2,0.685069759,NA,NA,5,0,0,9,0,0,1,0,not,not,regsmall,not
1,4,6,2.227119424,0.009562842,0.151100987,0.314875136,0,2,0.685069759,NA,NA,1,0,0,6,1,0,0,0,reglarge,not,not,not
1,4,6,2.227119424,0.009562842,0.151100987,0.314875136,0,2,0.685069759,NA,NA,1,0,0,6,0,1,0,0,not,regsmall,not,not
1,7,5,2.468190949,0.019125683,0.408504176,0.187328352,0,2,0.682979711,61,187,0,0,0,0,0,0,0,0,not,not,not,not
1,7,5,2.468190949,0.019125683,0.408504176,0.187328352,0,2,0.682979711,61,187,0,0,0,0,1,0,0,0,reglarge,implarge,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.19773903,0,2,0.6801982,80,269,1,0,0,4,0,0,0,0,not,not,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.19773903,1,2,0.6801982,80,269,1,0,0,4,0,0,0,0,not,not,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.19773903,1,1,0.682919717,80,269,1,0,0,4,0,0,0,0,not,not,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.19773903,1,1,0.682919717,80,269,1,0,0,4,1,0,0,0,reglarge,impmedium,not,not
1,2,3,0.894552209,0.043715847,0.003796507,0.200677013,1,2,0.682164065,80,269,1,0,0,4,1,0,0,0,reglarge,not,not,not
1,2,3,0.894552209,0.043715847,0.003796507,0.200677013,1,2,0.682164065,80,269,1,0,0,4,0,0,0,0,implarge,not,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.19773903,1,2,0.681736186,80,269,1,0,0,4,1,0,0,0,reglarge,not,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.19773903,1,2,0.681736186,80,269,1,0,0,4,0,1,0,0,not,reglarge,not,not
1,2,2,0.30065995,0.00204918,0.153378891,0.021396181,1,2,0.64451186,NA,NA,2,0,0,0,0,1,1,1,not,reglarge,reglarge,reglarge
1,2,2,0.30065995,0.00204918,0.153378891,0.021396181,1,2,0.64451186,NA,NA,2,0,0,0,0,0,0,0,not,not,not,not
1,2,3,1.583917789,0.007513661,0.018982536,0.078686849,1,2,0.549611847,0,26,0,0,0,7,1,0,0,0,reglarge,impmedium,impmedium,not
1,2,3,1.583917789,0.007513661,0.018982536,0.078686849,1,2,0.549611847,0,26,0,0,0,7,0,1,1,0,not,reglarge,regsmall,not
1,2,2,0.918295834,0.00204918,0.001518603,0.050265057,1,1,0.676975487,NA,NA,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.918295834,0.00204918,0.001518603,0.050265057,1,1,0.676975487,NA,NA,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.918295834,0.00204918,0.001518603,0.050265057,1,2,0.677734724,NA,NA,0,0,0,2,0,0,0,0,implarge,implarge,impmedium,not
1,2,2,0.918295834,0.00204918,0.001518603,0.050265057,1,2,0.677734724,NA,NA,0,0,0,2,1,0,0,0,reglarge,not,not,not
1,2,2,0.684038436,0.00068306,0.006833713,0.03333972,1,2,0.644111127,0,26,1,0,0,1,0,1,0,0,not,reglarge,not,not
1,2,2,0.684038436,0.00068306,0.006833713,0.03333972,0,2,0.644111127,0,26,1,0,0,1,0,0,0,0,not,not,not,not
1,2,2,0.945660305,0.009562842,0.072133637,0.089225267,0,2,0.669156653,76,82,3,0,1,16,1,0,0,0,reglarge,not,not,not
1,2,2,0.945660305,0.009562842,0.072133637,0.089225267,1,2,0.669156653,76,82,3,0,1,16,1,1,0,0,reglarge,reglarge,not,not
1,2,2,0.945660305,0.009562842,0.072133637,0.089225267,1,2,0.669207691,76,82,3,0,1,16,1,1,0,0,reglarge,regsmall,implarge,not
1,2,2,0.945660305,0.009562842,0.072133637,0.089225267,1,2,0.669207691,76,82,3,0,1,16,0,0,0,0,not,not,not,not
1,2,2,0.684038436,0.00068306,0.006833713,0.03333972,1,2,0.645879739,0,26,1,0,0,1,0,0,0,0,not,not,not,not
1,2,2,0.684038436,0.00068306,0.006833713,0.03333972,0,2,0.645879739,0,26,1,0,0,1,0,1,0,0,not,reglarge,not,not
1,3,3,0.485685255,0.004098361,0.088078967,0.276106534,0,2,0.680352477,37,73,0,0,0,6,0,1,0,0,implarge,reglarge,not,not
1,3,3,0.485685255,0.004098361,0.088078967,0.276106534,1,2,0.680352477,37,73,0,0,0,6,0,0,0,0,not,not,not,not
1,2,2,0.660962335,0.00136612,0.024297646,0.022929041,1,1,0.694812509,NA,NA,1,0,0,3,0,0,0,0,not,not,not,not
1,2,2,0.660962335,0.00136612,0.024297646,0.022929041,1,1,0.694812509,NA,NA,1,0,0,3,0,0,0,0,not,implarge,not,not
1,2,2,0.255930044,0.025273224,0.041761579,0.167848247,1,2,0.707558296,6,25,5,9,3,50,0,0,0,0,not,not,not,not
1,2,2,0.255930044,0.025273224,0.041761579,0.167848247,1,2,0.707558296,6,25,5,9,3,50,0,0,0,0,not,not,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.19773903,1,2,0.6801982,80,269,1,0,0,4,0,0,0,0,not,not,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.19773903,1,2,0.6801982,80,269,1,0,0,4,0,0,0,0,not,not,not,not
1,2,2,0.918295834,0.00204918,0.001518603,0.050265057,1,1,0.676975487,NA,NA,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.918295834,0.00204918,0.001518603,0.050265057,1,1,0.676975487,NA,NA,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.945660305,0.009562842,0.072133637,0.089225267,1,2,0.669156653,76,82,3,0,1,16,1,0,0,0,reglarge,not,not,not
1,2,2,0.945660305,0.009562842,0.072133637,0.089225267,1,2,0.669156653,76,82,3,0,1,16,1,1,0,0,reglarge,reglarge,not,not
1,2,2,0.246022578,0.004098361,0.031890661,0.087053714,1,2,0.667922572,76,82,0,0,0,0,0,0,0,0,not,not,not,not
1,2,2,0.246022578,0.004098361,0.031890661,0.087053714,1,2,0.667922572,76,82,0,0,0,0,0,0,0,0,not,not,not,not
1,3,5,1.582032016,0.094262295,0.059984814,0.044963914,1,2,0.664928088,NA,NA,1,0,0,11,0,0,0,0,implarge,not,not,not
1,3,5,1.582032016,0.094262295,0.059984814,0.044963914,1,2,0.664928088,NA,NA,1,0,0,11,0,0,0,0,implarge,not,not,not
1,2,2,0.918295834,0.00204918,0.001518603,0.050265057,1,2,0.66397402,NA,NA,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.918295834,0.00204918,0.001518603,0.050265057,1,2,0.66397402,NA,NA,0,0,0,2,0,1,0,0,not,reglarge,not,not
1,2,2,0.79359123,0.00273224,0.031131359,0.064827234,1,1,0.66397687,0,26,2,0,2,1,1,1,0,0,reglarge,reglarge,not,not
1,2,2,0.79359123,0.00273224,0.031131359,0.064827234,1,1,0.66397687,0,26,2,0,2,1,1,0,0,0,reglarge,not,not,not
1,3,6,0.890829387,0.008196721,0.249810175,0.329692789,1,2,0.663367617,76,82,2,0,0,4,0,0,0,0,not,not,not,not
1,3,6,0.890829387,0.008196721,0.249810175,0.329692789,0,2,0.663367617,76,82,2,0,0,4,0,0,0,0,not,not,not,not
1,3,6,0.890829387,0.008196721,0.249810175,0.329692789,0,2,0.663367617,76,82,2,0,0,8,0,0,0,0,not,not,not,not
1,3,6,0.890829387,0.008196721,0.249810175,0.329692789,0,2,0.663367617,76,82,2,0,0,8,0,0,0,0,not,implarge,not,not
1,2,2,0.873981048,0.006830601,0.017463933,0.207000064,0,2,0.662669389,NA,NA,1,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.873981048,0.006830601,0.017463933,0.207000064,1,2,0.662669389,NA,NA,1,0,0,2,0,0,0,0,not,not,not,not
1,3,5,1.487900847,0.011612022,0.107820805,0.147090758,1,1,0.661698842,50,50,2,0,0,3,0,0,0,0,not,not,not,not
1,3,5,1.487900847,0.011612022,0.107820805,0.147090758,1,1,0.661698842,50,50,2,0,0,3,0,0,0,0,not,not,not,not
1,3,5,1.487900847,0.011612022,0.107820805,0.147090758,1,1,0.661698842,50,50,0,0,0,1,0,0,0,0,not,not,not,not
1,3,5,1.487900847,0.011612022,0.107820805,0.147090758,1,1,0.661698842,50,50,0,0,0,1,0,0,0,0,impmedium,not,not,not
2,10,10,2.823187769,0.456967213,0.593014427,0.178003449,1,8,0.656482946,37,73,1,1,0,15,1,0,0,0,regsmall,not,not,not
2,10,10,2.823187769,0.456967213,0.593014427,0.178003449,1,8,0.656482946,37,73,1,1,0,15,1,0,0,0,reglarge,impmedium,not,not
2,10,10,2.823187769,0.456967213,0.593014427,0.178003449,1,8,0.656482946,37,73,0,0,0,2,0,0,0,0,not,not,not,not
2,10,10,2.823187769,0.456967213,0.593014427,0.178003449,1,8,0.656482946,37,73,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.122291597,0,0.044798785,0.118030274,1,2,0.655566252,NA,NA,0,0,0,1,0,0,0,0,not,not,not,not
1,2,2,0.122291597,0,0.044798785,0.118030274,1,2,0.655566252,NA,NA,0,0,0,1,1,0,0,0,regsmall,not,not,not
1,4,4,1.829694925,0.005464481,0.093394077,0.098422431,1,2,0.655599821,0,18,1,2,0,23,1,0,0,0,reglarge,not,not,not
1,4,4,1.829694925,0.005464481,0.093394077,0.098422431,0,2,0.655599821,0,18,1,2,0,23,1,1,0,0,reglarge,reglarge,not,not
1,4,5,1.33237463,0.014344262,0.050873197,0.457367312,0,1,0.646755989,145,530,0,0,0,0,0,0,0,0,not,implarge,not,not
1,4,5,1.33237463,0.014344262,0.050873197,0.457367312,1,1,0.646755989,145,530,0,0,0,0,0,0,0,0,not,not,not,not
2,4,5,1.909776321,0.010928962,0.072133637,0.142492176,1,2,0.635438528,0,26,0,0,1,14,1,0,0,0,reglarge,implarge,not,not
2,4,5,1.909776321,0.010928962,0.072133637,0.142492176,1,2,0.635438528,0,26,0,0,1,14,0,0,0,0,not,not,not,not
1,2,5,1.718293455,0.013661202,0.065299924,0.254710353,1,2,0.63216474,0,26,2,1,0,8,0,0,0,0,not,not,not,not
1,2,5,1.718293455,0.013661202,0.065299924,0.254710353,0,2,0.63216474,0,26,2,1,0,8,0,0,0,0,not,impmedium,not,not
1,2,5,1.718293455,0.013661202,0.065299924,0.254710353,0,2,0.63216474,0,26,0,0,0,2,0,0,0,0,not,not,not,not
1,2,5,1.718293455,0.013661202,0.065299924,0.254710353,0,2,0.63216474,0,26,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.787126586,0.004781421,0.006833713,0.023503864,0,2,0.626341584,NA,NA,2,0,0,6,0,0,0,0,not,not,not,not
1,2,2,0.787126586,0.004781421,0.006833713,0.023503864,1,2,0.626341584,NA,NA,2,0,0,6,0,0,0,0,not,implarge,not,not
1,3,4,1.620346467,0.028688525,0.128321944,0.087436929,1,2,0.625354462,NA,NA,6,0,0,22,0,0,0,0,not,not,not,not
1,3,4,1.620346467,0.028688525,0.128321944,0.087436929,1,2,0.625354462,NA,NA,6,0,0,22,0,0,0,0,not,not,not,not
2,5,4,1.831010238,0.009562842,0.213363705,0.062655681,1,2,0.618185913,177,402,0,0,0,0,1,0,0,0,reglarge,not,not,not
2,5,4,1.831010238,0.009562842,0.213363705,0.062655681,1,2,0.618185913,177,402,0,0,0,0,1,0,0,0,reglarge,not,not,not
1,3,3,0.941138843,0,0.029612756,0.306125056,1,2,0.616482884,0,26,1,0,0,2,0,1,0,0,not,regsmall,not,not
1,3,3,0.941138843,0,0.029612756,0.306125056,1,2,0.616482884,0,26,1,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.863120569,0.00136612,0.008352316,0.065721403,1,2,0.616990306,NA,NA,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.863120569,0.00136612,0.008352316,0.065721403,1,2,0.616990306,NA,NA,0,0,0,2,1,1,0,0,reglarge,reglarge,not,not
1,5,10,2.915400326,0.020491803,0.053151101,0.21447276,1,2,0.488413994,0,8,0,0,0,2,0,0,0,0,not,impmedium,not,not
1,5,10,2.915400326,0.020491803,0.053151101,0.21447276,0,2,0.488413994,0,8,0,0,0,2,0,0,0,0,not,not,not,not
1,5,10,2.915400326,0.020491803,0.053151101,0.21447276,0,2,0.488413994,0,8,0,0,0,4,0,0,0,0,not,impmedium,not,not
1,5,10,2.915400326,0.020491803,0.053151101,0.21447276,0,2,0.488413994,0,8,0,0,0,4,0,0,0,0,not,not,impmedium,not
1,3,7,2.01848863,0.032103825,0.245254366,0.139554193,0,2,0.455547689,3,34,0,0,0,1,0,0,0,0,not,not,not,not
1,3,7,2.01848863,0.032103825,0.245254366,0.139554193,0,2,0.455547689,3,34,0,0,0,1,0,0,0,0,not,not,not,not
1,2,2,0.982177064,0.010928962,0.219438117,0.104745481,0,2,0.611613381,NA,NA,6,2,0,35,1,0,0,0,regsmall,not,not,not
1,2,2,0.982177064,0.010928962,0.219438117,0.104745481,1,2,0.611613381,NA,NA,6,2,0,35,1,0,0,0,regsmall,not,not,not
1,2,4,1.658467574,0.006830601,0.020501139,0.138021332,1,2,0.609808276,80,269,1,0,0,5,0,0,0,1,implarge,implarge,impmedium,impmedium
1,2,4,1.658467574,0.006830601,0.020501139,0.138021332,1,2,0.609808276,80,269,1,0,0,5,1,0,0,0,reglarge,not,not,not
2,4,4,1.579669965,0.020491803,0.070615034,0.174043559,1,1,0.589980395,61,187,2,0,0,9,0,1,1,1,not,regsmall,regsmall,regsmall
2,4,4,1.579669965,0.020491803,0.070615034,0.174043559,1,1,0.589980395,61,187,2,0,0,9,1,0,0,0,regsmall,not,not,not
1,2,5,1.961790078,0.023224044,0.150341686,0.223414447,1,2,0.583821625,0,3,2,2,0,20,1,0,0,0,reglarge,not,not,not
1,2,5,1.961790078,0.023224044,0.150341686,0.223414447,1,2,0.583821625,0,3,2,2,0,20,0,0,0,0,not,not,not,not
1,2,5,1.961790078,0.023224044,0.150341686,0.223414447,1,2,0.583821625,0,3,0,0,0,4,0,0,0,1,not,implarge,implarge,impmedium
1,2,5,1.961790078,0.023224044,0.150341686,0.223414447,1,2,0.583821625,0,3,0,0,0,4,0,0,0,0,not,not,not,not
1,9,12,3.154486949,0.056693989,0.059225513,0.414191735,1,2,0.580395444,52,331,0,0,0,2,1,0,0,1,reglarge,not,not,regsmall
1,9,12,3.154486949,0.056693989,0.059225513,0.414191735,1,2,0.580395444,52,331,0,0,0,2,1,0,0,0,reglarge,implarge,not,not
1,9,12,3.154486949,0.056693989,0.059225513,0.414191735,1,2,0.580395444,52,331,2,0,0,18,0,0,0,1,not,implarge,not,impmedium
1,9,12,3.154486949,0.056693989,0.059225513,0.414191735,1,2,0.580395444,52,331,2,0,0,18,0,1,0,0,not,reglarge,not,not
1,7,9,2.037981039,0.008196721,0.110098709,0.441719359,1,2,0.570279168,10,11,3,0,0,8,1,0,0,0,reglarge,not,not,not
1,7,9,2.037981039,0.008196721,0.110098709,0.441719359,0,2,0.570279168,10,11,3,0,0,8,1,0,0,0,reglarge,impmedium,not,not
1,2,2,0.603215407,0.008196721,0.134396355,0.012071278,0,1,0.566452376,NA,NA,2,0,0,18,1,0,0,1,reglarge,implarge,implarge,impmedium
1,2,2,0.603215407,0.008196721,0.134396355,0.012071278,1,1,0.566452376,NA,NA,2,0,0,18,1,0,0,0,reglarge,implarge,impmedium,not
1,2,2,0.972713154,0.008196721,0.138952164,0.003129591,1,2,0.56112469,NA,NA,7,0,0,12,1,1,1,0,regsmall,regsmall,reglarge,not
1,2,2,0.972713154,0.008196721,0.138952164,0.003129591,1,2,0.56112469,NA,NA,7,0,0,12,0,0,0,1,not,not,impmedium,impmedium
1,2,2,0.566509507,0.010928962,0.009870919,0.009005557,1,2,0.561486435,10,10,0,0,0,2,0,1,0,0,not,regsmall,not,not
1,2,2,0.566509507,0.010928962,0.009870919,0.009005557,0,2,0.561486435,10,10,0,0,0,2,0,0,0,1,not,implarge,not,impmedium
1,2,3,1.016221373,0.00068306,0.059984814,0.014753784,0,2,0.511131555,76,82,0,0,0,2,1,1,1,1,reglarge,reglarge,regsmall,regsmall
1,2,3,1.016221373,0.00068306,0.059984814,0.014753784,1,2,0.511131555,76,82,0,0,0,2,1,1,0,1,regsmall,reglarge,not,regsmall
1,8,9,2.15012865,0.00273224,0.144267274,0.522450022,1,2,0.553608036,NA,NA,1,0,0,4,0,1,0,1,not,reglarge,not,regsmall
1,8,9,2.15012865,0.00273224,0.144267274,0.522450022,1,2,0.553608036,NA,NA,1,0,0,4,0,0,0,0,impmedium,not,not,not
1,2,3,1.309405824,0.009562842,0.06302202,0.014753784,1,2,0.545341517,76,82,2,2,0,6,1,0,0,0,regsmall,not,not,not
1,2,3,1.309405824,0.009562842,0.06302202,0.014753784,1,2,0.545341517,76,82,2,2,0,6,1,1,1,1,reglarge,reglarge,reglarge,reglarge
1,2,2,0.966177351,0.00204918,0.035687168,0.075174044,1,2,0.542358642,0,26,1,0,1,3,1,1,0,1,regsmall,regsmall,not,regsmall
1,2,2,0.966177351,0.00204918,0.035687168,0.075174044,1,2,0.542358642,0,26,1,0,1,3,0,1,0,0,not,regsmall,not,not
1,2,2,0.989157102,0.00136612,0.072133637,0.025675417,1,2,0.528384806,76,82,1,0,0,11,0,0,0,0,not,not,not,not
1,2,2,0.989157102,0.00136612,0.072133637,0.025675417,1,2,0.528384806,76,82,1,0,0,11,0,0,0,0,not,not,not,not
2,14,18,3.411405826,0.077868852,0.024297646,0.485214281,1,2,0.504703024,0,8,3,1,0,6,0,1,1,1,not,reglarge,regsmall,regsmall
2,14,18,3.411405826,0.077868852,0.024297646,0.485214281,0,2,0.504703024,0,8,3,1,0,6,1,0,0,0,reglarge,not,implarge,not
2,14,18,3.411405826,0.077868852,0.024297646,0.485214281,0,2,0.504703024,0,8,0,0,0,3,0,1,0,0,implarge,reglarge,not,not
2,14,18,3.411405826,0.077868852,0.024297646,0.485214281,0,2,0.504703024,0,8,0,0,0,3,0,0,0,0,not,not,not,not
2,14,18,3.411405826,0.022540984,0.085801063,0.480104745,0,2,0.502034306,0,8,3,1,0,6,0,0,1,0,not,not,reglarge,not
2,14,18,3.411405826,0.022540984,0.085801063,0.480104745,0,2,0.502034306,0,8,3,1,0,6,0,0,0,0,not,not,not,not
2,14,18,3.411405826,0.022540984,0.085801063,0.480104745,0,2,0.502034306,0,8,0,0,0,3,0,0,0,0,not,not,not,not
2,14,18,3.411405826,0.022540984,0.085801063,0.480104745,0,2,0.502034306,0,8,0,0,0,3,0,0,0,1,not,implarge,not,implarge
2,6,6,2.539642292,0.016393443,0.016704632,0.301334866,0,2,0.499462624,NA,NA,0,0,0,3,1,0,0,0,regsmall,not,not,not
2,6,6,2.539642292,0.016393443,0.016704632,0.301334866,1,2,0.499462624,NA,NA,0,0,0,3,0,0,0,0,not,not,not,not
1,2,2,0.972806322,0.010245902,0.034927866,0.067829086,1,2,0.494176031,0,160,1,0,0,19,1,1,0,0,regsmall,regsmall,not,not
1,2,2,0.972806322,0.010245902,0.034927866,0.067829086,1,2,0.494176031,0,160,1,0,0,19,1,0,0,0,reglarge,implarge,impmedium,not
1,2,2,0.733537929,0.004781421,0.045558087,0.299993613,1,2,0.493590045,0,3,1,0,2,3,0,1,0,0,not,regsmall,not,not
1,2,2,0.733537929,0.004781421,0.045558087,0.299993613,1,2,0.493590045,0,3,1,0,2,3,0,0,0,1,not,implarge,not,impmedium
1,2,5,1.932351156,0.006147541,0.034168565,0.35345213,1,2,0.493735465,81,261,2,0,0,5,0,1,0,0,not,reglarge,not,not
1,2,5,1.932351156,0.006147541,0.034168565,0.35345213,1,2,0.493735465,81,261,2,0,0,5,0,0,0,1,not,implarge,implarge,impmedium
1,6,12,2.498290612,0.051229508,0.227790433,0.435971131,1,2,0.492461271,55,179,7,0,0,11,0,0,0,0,not,not,not,not
1,6,12,2.498290612,0.051229508,0.227790433,0.435971131,0,2,0.492461271,55,179,7,0,0,11,1,0,1,0,regsmall,not,regsmall,not
1,2,2,0.650022422,0,0.053910402,0.063294373,0,2,0.491460385,NA,NA,0,0,0,4,1,0,0,0,reglarge,not,not,not
1,2,2,0.650022422,0,0.053910402,0.063294373,1,2,0.491460385,NA,NA,0,0,0,4,1,0,0,0,reglarge,not,not,not
1,10,14,3.507497071,0.030054645,0.110098709,0.32886249,1,2,0.48591898,15,742,0,0,0,3,0,0,0,0,not,implarge,not,not
1,10,14,3.507497071,0.030054645,0.110098709,0.32886249,0,2,0.48591898,15,742,0,0,0,3,0,1,0,0,not,regsmall,not,not
2,4,4,1.218939882,0.00204918,0.134396355,0.190521811,0,2,0.48513431,NA,NA,4,0,0,9,0,0,0,0,not,not,not,not
2,4,4,1.218939882,0.00204918,0.134396355,0.190521811,1,2,0.48513431,NA,NA,4,0,0,9,0,1,0,1,not,regsmall,not,reglarge
1,3,3,1.144994945,0.004098361,0.048595292,0.097017309,1,2,0.485218244,NA,NA,2,0,0,10,1,0,0,0,reglarge,not,not,not
1,3,3,1.144994945,0.004098361,0.048595292,0.097017309,0,2,0.485218244,NA,NA,2,0,0,10,1,1,0,0,reglarge,regsmall,not,not
1,5,7,2.132821102,0.047131148,0.091875475,0.264610079,0,1,0.483185241,52,331,4,0,0,15,0,0,0,1,not,not,not,regsmall
1,5,7,2.132821102,0.047131148,0.091875475,0.264610079,0,1,0.483185241,52,331,4,0,0,15,1,0,0,0,regsmall,impmedium,not,not
1,2,2,0.362051252,0.00273224,0.08428246,0.199910583,0,2,0.478348805,6,25,4,0,0,8,0,1,0,1,not,regsmall,not,regsmall
1,2,2,0.362051252,0.00273224,0.08428246,0.199910583,1,2,0.478348805,6,25,4,0,0,8,0,0,0,0,not,not,not,not
1,2,2,0.937185857,0.008879781,0.064540623,0.07938941,1,2,0.465714967,0,26,1,0,3,33,0,1,1,0,not,reglarge,regsmall,not
1,2,2,0.937185857,0.008879781,0.064540623,0.07938941,1,2,0.465714967,0,26,1,0,3,33,0,0,0,0,not,implarge,not,not
1,4,4,1.490104459,0.012295082,0.055429005,0.18113304,1,2,0.475888558,0,26,0,0,0,9,0,1,0,0,not,reglarge,not,not
1,4,4,1.490104459,0.012295082,0.055429005,0.18113304,1,2,0.475888558,0,26,0,0,0,9,0,0,0,0,not,implarge,not,not
2,6,10,2.47020697,0.037568306,0.049354594,0.475378425,1,2,0.460784113,0,1,0,0,0,6,0,0,0,0,not,implarge,not,not
2,6,10,2.47020697,0.037568306,0.049354594,0.475378425,1,2,0.460784113,0,1,0,0,0,6,0,0,0,0,not,not,not,not
1,3,12,3.008356324,0.353142077,0.422930904,0.646228524,1,2,0.448092778,55,179,2,0,0,11,1,0,0,0,reglarge,not,not,not
1,3,12,3.008356324,0.353142077,0.422930904,0.646228524,1,2,0.448092778,55,179,2,0,0,11,1,0,0,0,reglarge,not,not,not
1,3,12,3.008356324,0.353142077,0.422930904,0.646228524,1,2,0.448092778,55,179,31,1,1,83,0,0,0,0,not,impmedium,impmedium,not
1,3,12,3.008356324,0.353142077,0.422930904,0.646228524,1,2,0.448092778,55,179,31,1,1,83,1,0,0,0,reglarge,impmedium,not,not
1,3,12,3.008356324,0.353142077,0.422930904,0.646228524,1,2,0.448092778,55,179,9,1,2,45,0,0,0,0,not,implarge,not,not
1,3,12,3.008356324,0.353142077,0.422930904,0.646228524,1,2,0.448092778,55,179,9,1,2,45,1,1,0,0,reglarge,regsmall,not,not
1,2,2,0.764204507,0,0.006074412,0.101168806,1,2,0.470824554,0,26,0,0,0,0,0,0,0,0,not,implarge,implarge,not
1,2,2,0.764204507,0,0.006074412,0.101168806,1,2,0.470824554,0,26,0,0,0,0,0,0,0,0,not,not,not,not
1,3,6,1.755832884,0.023907104,0.054669704,0.071022546,1,2,0.46957682,70,349,0,0,0,4,0,0,0,0,not,not,not,not
1,3,6,1.755832884,0.023907104,0.054669704,0.071022546,1,2,0.46957682,70,349,0,0,0,4,1,0,0,0,regsmall,not,not,not
1,2,2,0.609840305,0.00136612,0.028094153,0.07229993,1,2,0.469450962,10,11,1,0,0,2,0,0,0,0,not,not,impmedium,not
